    #, H, K, L,  Seconds,  Monitor, Detector,     dead,       i1,       i2,       i3,       i4,   normlz,    Foils,     TEMP,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,    ICRxT,    OCRxT,     ROI1,     ROI2,     ROI3,     ROI4,  keith_I,  keith_V,    CTEMP,    Timer,  tempsec,     pd17,     pd18, agi34410,  agidaq1,  agidaq2,  agidaq3,  agidaq4,   CTEMPB
  287, 0.0000000, 0.0000000, 1.1466663,   0.9900,  0.58381,        0,        0,  0.00108,        0,        0,        0, 75462.907,        0,        0,       25,      109,    21938,     3128,    44056,     6035,       25,    28161,     1658,      295,       25,       25,       25,       25,       25,       25,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  288, 0.0000000, 0.0000002, 1.1483330,   1.0100,  0.59722,        0,        0,  0.00112,        0,        0,        0, 72954.69,        0,        0,       26,      107,    21709,     3199,    43570,     6178,       26,    28452,     1610,      272,       26,       26,       26,       26,       26,       26,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  289, 0.0000000, 0.0000000, 1.1499996,   1.0300,  0.60927,        0,        0,  0.00113,        0,        0,        0, 71167.134,        0,        0,       29,       92,    21440,     3273,    43360,     6313,       29,    29312,     1612,      294,       29,       29,       29,       29,       29,       29,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  290, 0.0000000, 0.0000002, 1.1516662,   1.0500,  0.62169,        0,        0,  0.00118,        0,        0,        0,    71148,        0,        0,       24,      103,    21783,     3314,    44232,     6319,       24,    29594,     1672,      305,       24,       24,       24,       24,       24,       24,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  291, 0.0000000, 0.0000000, 1.1533328,   1.0700,  0.63512,        0,        0,  0.00116,        0,        0,        0, 70454.402,        0,        0,       28,      115,    21681,     3439,    44747,     6669,       28,    30138,     1772,      350,       28,       28,       28,       28,       28,       28,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  292, 0.0000000, 0.0000002, 1.1549993,   1.0900,  0.64868,        0,        0,  0.00122,        0,        0,        0, 71443.547,        0,        0,       21,       97,    22106,     3551,    46344,     6923,       21,    30471,     1681,      330,       21,       21,       21,       21,       21,       21,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  293, 0.0000000, 0.0000002, 1.1566673,   1.1200,  0.66809,        0,        0,  0.00122,        0,        0,        0, 71361.643,        0,        0,       26,      105,    22001,     3422,    47676,     6502,       26,    29927,     1658,      332,       26,       26,       26,       26,       26,       26,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  294, 0.0000000, 0.0000000, 1.1583338,   1.1400,  0.68117,        0,        0,  0.00126,        0,        0,        0, 72545.767,        0,        0,       28,      102,    21898,     3455,    49416,     6679,       28,    30456,     1692,      336,       28,       28,       28,       28,       28,       28,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  295, 0.0000000, 0.0000002, 1.1600002,   1.1600,  0.69492,        0,        0,  0.00128,        0,        0,        0, 74243.078,        0,        0,       19,      103,    22213,     3676,    51593,     7001,       19,    31079,     1657,      336,       19,       19,       19,       19,       19,       19,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  296, 0.0000000, 0.0000000, 1.1616665,   1.1800,  0.70733,        0,        0,  0.00128,        0,        0,        0, 75432.966,        0,        0,       35,      111,    21999,     3693,    53356,     7042,       35,    31041,     1627,      317,       35,       35,       35,       35,       35,       35,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  297, 0.0000000, 0.0000002, 1.1633328,   1.2000,  0.71995,        0,        0,  0.00133,        0,        0,        0, 75727.481,        0,        0,       20,      106,    21432,     3848,    54520,     7384,       20,    31625,     1634,      355,       20,       20,       20,       20,       20,       20,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
